name,detail_url,listing_address,listing_languages,map_url,listing_website,services,regular_staff_languages,casual_volunteer_languages,reduced_mobility_access,daycare,contact_hours,phone,email,website,address,holiday_period,territory_covered,administrative_region,municipality,source_last_updated
"L'HIRONDELLE, SERVICES D'ACCUEIL ET D'INTEGRATION DES IMMIGRANTS (Jean-Talon)",https://www.quebec.ca/en/immigration/partners/173/lhirondelle-services-daccueil-et-dintegration-des-immigrants-jean-talon,"445, Jean-Talon Ouest Montréal (Montréal) H3N1R1 Tel. : 514 281-5696 Fax : 516 521-0234","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole",https://goo.gl/maps/3ZwDjXj13e5r67jH8,https://www.hirondelle.qc.ca,"Accueil, installation, intégration, renseignement et référence | Jumelage interculturel","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole",Yes,Available on site,"Du lundi au vendredi, de 9 h à 12 h, de 13 h à 17 h.",514-281-5696,www.hirondelle.qc.ca/contact/,http://www.hirondelle.qc.ca,"445, Jean-Talon Ouest Montréal (Québec) H3N1R1 Voir sur la carte",Bureau fermé une semaine durant la période de Noël et du jour de l'An,"Montréal, Rive-Sud et Rive-Nord",Montréal,Montréal,"June 10, 2025"
"L'Hirondelle, Services d'Accueil Et d'Intégration des Immigrants",https://www.quebec.ca/en/immigration/partners/97/lhirondelle-services-daccueil-et-dintegration-des-immigrants,"4450, rue Saint-Hubert Montréal (Montréal) H2J 2W9 Tel. : 514 521-8816 Fax : 514 521-0234","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole","https://www.google.com/maps/place/4450+Rue+St-Hubert,+Montr%C3%A9al,+QC+H2J+2W9/@45.5249074,-73.5828357,471m/data=!3m2!1e3!4b1!4m6!3m5!1s0x4cc91bd02ddc653f:0x23a3b35bba4764dc!8m2!3d45.5249074!4d-73.5802608!16s%2Fg%2F11b8vdqzdg?hl=fr&entry=ttu&g_ep=EgoyMDI1MDkyNC4wIKXMDSoASAFQAw%3D%3D",https://www.hirondelle.qc.ca,"Accueil, installation, intégration, renseignement et référence | Session Objectif intégration | Jumelage interculturel","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole",Yes,Available on site,"Du lundi au vendredi, de 9 h à 12 h, de 13 h à 17 h et de 18 h à 21 h.",514-521-8816,administration@hirondelle.qc.ca,http://www.hirondelle.qc.ca,"4450, rue Saint-Hubert Montréal (Québec) H2J 2W9 Voir sur la carte",Bureau fermé entre Noël et du jour de l'An,Montréal; Rive-Sud; Rive-Nord,Montréal,Montréal,"June 10, 2025"
"L'Hirondelle, Services d'Accueil Et d'Intégration Des Immigrants (Jeanne-mance)",https://www.quebec.ca/en/immigration/partners/98/lhirondelle-services-daccueil-et-dintegration-des-immigrants-jeanne-mance,"4652, rue Jeanne-Mance Montréal (Montréal) H2V 4J4 Tel. : 514 281-5696 Fax : 515 521-0234","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole","http://maps.google.ca/maps?q=4652, rue Jeanne-Mance, 2e et 3e étage Montréal, Québec H2V4J4",https://www.hirondelle.qc.ca,"Accueil, installation, intégration, renseignement et référence | Jumelage interculturel | Session Objectif intégration","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole","Français, Anglais, Espagnol, Arabe, Mandarin, Russe, Farsi, Tchèque, Allemand, Ukrainien, Portugais, Roumain, Créole",Yes,Available on site,"Du lundi au vendredi, de 9 h à 12 h, de 13 h à 17 h.",514-281-5696,administration@hirondelle.qc.ca,http://www.hirondelle.qc.ca,"4652, rue Jeanne-Mance Montréal (Québec) H2V 4J4 Voir sur la carte",Bureau fermé entre Noël et du jour de l'An,Montréal; Rive-Sud; Rive-Nord,Montréal,Montréal,"June 10, 2025"
"L'Organisme pour l'Intégration, la Citoyenneté et l'Inclusion",https://www.quebec.ca/en/immigration/partners/145/lorganisme-pour-lintegration-la-citoyennete-et-linclusion,"5835, boulevard Léger Montréal (Montréal) H1G 6E1 Tel. : 514 955-5454","Français, Anglais, Arabe, Espagnol, Lingala, Créole (Haitien)","https://www.google.com/maps/place/5835+Bd+L%C3%A9ger,+Montr%C3%A9al-Nord,+QC+H1G+6E1/@45.6171933,-73.631666,17z/data=!3m1!4b1!4m5!3m4!1s0x4cc91f922e0eb639:0x8a08f0d3609098ad!8m2!3d45.6171896!4d-73.6294773",https://www.licimontrealnord.org,"Accueil, installation, intégration, renseignement et référence | Jumelage interculturel | Personne ayant demandé l'asile (DA) - Recherche de logement","Français, Anglais, Arabe, Espagnol, Lingala, Créole (Haitien)","Français, Anglais, Arabe, Espagnol, Turc, Créole",Yes,,Lundi au vendredi de 9 h à 12 h et de 13 h à 17 h.,514-955-5454,info@licimontrealnord.org,http://www.licimontrealnord.org,"5835, boulevard Léger Montréal (Québec) H1G 6E1 Voir sur la carte",Bureau fermé 2 semaines durant la période de Noël et du jour de l'An,Montréal-Nord. Autres arrondissements acceptés,Montréal,Montréal,"June 10, 2025"
"L'Orienthèque, Centre d'Orientation et Services d'Intégration de la Main-d'Oeuvre",https://www.quebec.ca/en/immigration/partners/100/lorientheque-centre-dorientation-et-services-dintegration-de-la-main-doeuvre,"343, boulevard Poliquin Sorel-Tracy (Montérégie) J3P 7W1 Tel. : 450 730-0181 Fax : 450 730-0669","Français, Anglais, Espagnol, Arabe","http://maps.google.ca/maps?q=343, boulevard Poliquin Sorel-Tracy, Québec J3P7W1",https://www.orientheque.ca,"Accueil, installation, intégration, renseignement et référence | Régionalisation/établissement hors Montréal | Session Objectif intégration | Intervenant communautaire interculturel (ICI) - Femmes | Espace Parents | Personne ayant demandé l'asile (DA) - Recherche de logement","Français, Anglais, Espagnol, Arabe","Français, Anglais",Yes,,"Lundi, mardi et jeudi, de 8 h 30 à 12 h et de 13 h à 16 h 30. Mercredi de 10 h à 12 h et de 13 h à 16 h 30. Vendredi de 8 h 30 à 12 h 30.",450-730-0181,info@orientheque.ca,http://www.orientheque.ca,"343, boulevard Poliquin Sorel-Tracy (Québec) J3P 7W1 Voir sur la carte",Bureau fermé 2 semaines pendant le congé des fêtes en décembre/janvier,"MRC de Pierre-De Saurel (toutes les municipalités) et MRC de Marguerite-D'Youville (Calixa-Lavallée, Contrecoeur, Verchères)",Montérégie,Sorel-Tracy,"June 10, 2025"
La Mosaïque : Association Interculturelle et d'Accueil des Immigrants Inc.,https://www.quebec.ca/en/immigration/partners/157/la-mosaique-association-interculturelle-et-daccueil-des-immigrants-inc,"145, avenue Mercier Rouyn-Noranda (Abitibi-Témiscamingue) J9X 4X4 Tel. : 819 763-2263","Français, Anglais, Espagnol, Allemand",https://goo.gl/maps/pn3AFp1qEUN5kEcb7,https://www.mosaique-at.ca,"Accueil, installation, intégration, renseignement et référence | Session Objectif intégration | Espace Parents","Français, Anglais, Espagnol, Allemand",Arabe,Yes,,"Du lundi au vendredi de 9 h à 12 h et de 13 h à 16 h, le mardi de 16 h à 19 h.",819-763-2263,info@lamosaique.qc.ca,http://www.mosaique-at.ca,"145, avenue Mercier Rouyn-Noranda (Québec) J9X 4X4 Voir sur la carte",Bureau fermé 2 semaines durant la période de Noël et du jour de l'An,"Les municipalités de la MRC Rouyn-Noranda (Ville de Rouyn-Noranda incluant les quartiers de Cadillac, Arntfield, Bellecombe, Cléricy, Cloutier, Beaudry, Destor, Evain, MC Watters, Monbeillard, Mont-brun et Rollet.)",Abitibi-Témiscamingue,Rouyn-Noranda,"June 10, 2025"
Le Carrefour Employabilité - Travail de rue,https://www.quebec.ca/en/immigration/partners/197/le-carrefour-employabilite-travail-de-rue,"580, route Bégin Saint-Anselme (Chaudière-Appalaches) G0R 2N0 Tel. : 418 885-0751","Français, Anglais, Espagnol",https://maps.app.goo.gl/kkC8pKk4qAWse9S49,https://cestmoncarrefour.com/,"Accueil, installation, intégration, renseignement et référence | Régionalisation/établissement hors Montréal | Session Objectif intégration | Jumelage interculturel | Personne ayant demandé l'asile (DA) - Recherche de logement","Français, Anglais, Espagnol","Français, Anglais, Espagnol",Yes,,Du lundi au vendredi de 8 h 30 à 16 h 30.,418-885-0751,info@cestmoncarrefour.com,https://cestmoncarrefour.com/,"580, route Bégin Saint-Anselme (Québec) G0R 2N0 Voir sur la carte",Bureau fermé 2 semaines à la période des fêtes et les deux semaines de la construction,"Les municipalités de la MRC de Bellechasse (Armagh, Beaumont, Honfleur, La Durantaye, Buckland, Saint-Anselme, Saint-Charles, Sainte-Claire, Saint-Damien, Saint-Gervais, Saint-Henri, Saint-Lazare, Saint-Léon-de-Standon Saint-Malachie,Saint-Michel, Saint-Nazaire, Saint-Nérée, Saint-Philémon, Saint-Raphaël, Saint-Vallier)",Chaudière-Appalaches,Saint-Anselme,"June 10, 2025"
Le Carrefour Employabilité - Travail de rue (Le Joffre – Espace convivial),https://www.quebec.ca/en/immigration/partners/198/le-carrefour-employabilite-travail-de-rue-le-joffre-espace-convivial,"574, route Bégin Saint-Anselme (Chaudière-Appalaches) G0R 2N0 Tel. : 418 885-0751","Français, Anglais, Espagnol",https://maps.app.goo.gl/vwMeZX57Ee3aS8rw9,https://cestmoncarrefour.com/,Jumelage interculturel,"Français, Anglais, Espagnol","Français, Anglais, Espagnol",Yes,,"Le mercredi de 16 h 30 à 21 h, le jeudi de 13 h à 21 h, le vendredi de 13 h à 22 h et le samedi de 10 h à 16 h.",418-885-0751,info@cestmoncarrefour.com,https://cestmoncarrefour.com/,"574, route Bégin Saint-Anselme (Québec) G0R 2N0 Voir sur la carte",Bureau fermé 2 semaines à la période des fêtes,"Les municipalités de la MRC de Bellechasse (Armagh, Beaumont, Honfleur, La Durantaye, Buckland, Saint-Anselme, Saint-Charles, Sainte-Claire, Saint-Damien, Saint-Gervais, Saint-Henri, Saint-Lazare, Saint-Léon-de-Standon Saint-Malachie,Saint-Michel, Saint-Nazaire, Saint-Nérée, Saint-Philémon, Saint-Raphaël, Saint-Vallier)",Chaudière-Appalaches,Saint-Anselme,"June 10, 2025"
"Le Tremplin, Centre pour Personnes Immigrantes et leurs Familles",https://www.quebec.ca/en/immigration/partners/93/le-tremplin-centre-pour-personnes-immigrantes-et-leurs-familles,"39, rue Guenette Lévis (Chaudière-Appalaches) G6V 5M9 Tel. : 418 603-3512 Fax : 418 603-3511","Français, Anglais, Espagnol, Portugais","https://www.google.com/maps/place/39+Rue+Guenette,+L%C3%A9vis,+QC+G6V+5M9/@46.8089499,-71.1825192,17z/data=!3m1!4b1!4m5!3m4!1s0x4cb895bc332f4c3d:0x992a69101895ad0a!8m2!3d46.8089499!4d-71.1803305",https://www.letremplinlevis.com,"Accueil, installation, intégration, renseignement et référence | Session Objectif intégration | Jumelage interculturel | Personne ayant demandé l'asile (DA) - Recherche de logement | Espace Parents","Français, Anglais, Espagnol, Portugais","Français, Espagnol, Portugais, Anglais",Yes,Available on site,"Du lundi au vendredi, de 9 h à 12 h et de 13 h à 16 h.",418-603-3512,info@letremplinlevis.com,http://www.letremplinlevis.com,"39, rue Guenette Lévis (Québec) G6V 5M9 Voir sur la carte",Bureau fermé 2 semaines durant la période de Noël et du jour de l'An,Lévis,Chaudière-Appalaches,Lévis,"June 10, 2025"
Les Services de Main-d'Oeuvre l'Appui Inc. (Baie St-Paul),https://www.quebec.ca/en/immigration/partners/94/les-services-de-main-doeuvre-lappui-inc-baie-st-paul,"39, St-Jean-Baptiste Baie-Saint-Paul (Capitale-Nationale) G3Z 1M5 Tel. : 418 435-2503, Ext. 230 ou 231 Fax : 418 435-3739","Français, Anglais, Espagnol, Arabe, Wolof",https://maps.app.goo.gl/HtNseLQukSsoYNMB7,https://www.cje-appui.qc.ca,"Accueil, installation, intégration, renseignement et référence | Régionalisation/établissement hors Montréal | Session Objectif intégration | Jumelage interculturel","Français, Anglais, Espagnol, Arabe, Wolof","Français, Anglais, Espagnol, Arabe, Wolof",Yes,,"Du lundi au vendredi, de 8 h 30 à 12 h et de 13 h à 16 h 30, Mais peut etre adapté aux besoins de la clientèle pour offrir un service de soir ou de fin de semaine de facon circonstacielle. En été, les heures d'ouverture sont les suivantes. Lundi au Jeudi 8 h è 12 h et 13 h à 16 h 45 et vendredi de 8 h à 12 h.",418-435-2503,info@cje-appui.qc.ca,http://www.cje-appui.qc.ca,"39, St-Jean-Baptiste Baie-Saint-Paul (Québec) G3Z 1M5 Voir sur la carte",Bureau fermé 2 semaines durant la période de Noël et du jour de l'An,Charlevoix; Charlevoix -Est; Côte-de-Beaupré; l’Île-d'Orléans,Capitale-Nationale,Baie-Saint-Paul,"June 10, 2025"
Les Services de Main-d'Oeuvre l'Appui Inc. (Beaupré),https://www.quebec.ca/en/immigration/partners/96/les-services-de-main-doeuvre-lappui-inc-beaupre,"216, rue Prévost Beaupré (Capitale-Nationale) G0A 1E0 Tel. : 418 827-8211 Fax : 418 827-2721","Français, Anglais, Espagnol","https://www.google.com/maps/place/216+Rue+Pr%C3%A9vost,+Beaupr%C3%A9,+QC+G0A+1E0,+Canada/@47.048725,-70.888036,16z/data=!4m5!3m4!1s0x4cb8ca4edaf15563:0x3efc1cbaf3d00f7c!8m2!3d47.0487249!4d-70.8880356?hl=fr-FR",https://www.cje-appui.qc.ca,"Accueil, installation, intégration, renseignement et référence | Régionalisation/établissement hors Montréal | Jumelage interculturel | Session Objectif intégration","Français, Anglais, Espagnol","Français, Anglais, Espagnol, Arabe",Yes,,"Du lundi au vendredi, de 8 h 30 à 12 h et de 13 h à 16 h 30.",418-827-8211,info@cje-appui.qc.ca,http://www.cje-appui.qc.ca,"216, rue Prévost Beaupré (Québec) G0A 1E0 Voir sur la carte",Bureau fermé 2 semaines durant la période de Noël et du jour de l'An,Charlevoix; Charlevoix -Est; Côte-de-Beaupré; l’Île-d'Orléans,Capitale-Nationale,Beaupré,"June 10, 2025"
Les Services De Main-d'Oeuvre l'Appui Inc. (La Malbaie),https://www.quebec.ca/en/immigration/partners/95/les-services-de-main-doeuvre-lappui-inc-la-malbaie,"460, rue Saint-Étienne La Malbaie (Capitale-Nationale) G5A 1H4 Tel. : 418 665-7745 Fax : 418 665-7912","Français, Anglais, Espagnol","https://www.google.com/maps/place/460+Rue+St+%C3%89tienne,+La+Malbaie,+QC+G5A+1H4,+Canada/@47.649391,-70.151903,16z/data=!4m5!3m4!1s0x4cbfaa20b66658d1:0xe87fc2939dca28ae!8m2!3d47.6493906!4d-70.1519033?hl=fr-FR",https://www.cje-appui.qc.ca,"Accueil, installation, intégration, renseignement et référence | Régionalisation/établissement hors Montréal | Session Objectif intégration | Jumelage interculturel","Français, Anglais, Espagnol","Français, Anglais, Espagnol, Arabe",,,"Du lundi au vendredi, de 8 h 30 à 12 h et de 13 h à 16 h 30.",418-665-7745,info@cje-appui.qc.ca,http://www.cje-appui.qc.ca,"460, rue Saint-Étienne La Malbaie (Québec) G5A 1H4 Voir sur la carte",Bureau fermé 2 semaines durant la période de Noël et du jour de l'An,Charlevoix; Charlevoix -Est; Côte-de-Beaupré; l’Île-d'Orléans,Capitale-Nationale,La Malbaie,"June 10, 2025"
Maison d'Haïti,https://www.quebec.ca/en/immigration/partners/102/maison-dhaiti,3245 Av. Émile-Journault Montréal (Montréal) H1Z 0B1 Tel. : 514 326-3022,"Français, Anglais, Créole, Espagnol","https://www.google.com/maps/place/3245+Av.+%C3%89mile-Journault,+Montr%C3%A9al,+QC+H1Z+0B1/@45.5707835,-73.6261835,942m/data=!3m2!1e3!4b1!4m6!3m5!1s0x4cc91f28ed722917:0x7729a309aa02540b!8m2!3d45.5707835!4d-73.6236086!16s%2Fg%2F11f3vmdb54?entry=ttu&g_ep=EgoyMDI1MDkyNC4wIKXMDSoASAFQAw%3D%3D",https://www.mhaiti.org/web/,"Accueil, installation, intégration, renseignement et référence | Espace Parents | Personne ayant demandé l'asile (DA) - Recherche de logement","Français, Anglais, Créole, Espagnol","Français, Anglais, Créole, Espagnol",Yes,Available on site,Du lundi au vendredi de 9 h à 12 h et de 13 h à 18 h.,514-326-3022,mhaiti@mhaiti.org,https://www.mhaiti.org/web/,3245 Av. Émile-Journault Montréal (Québec) H1Z 0B1 Voir sur la carte,Bureau fermé 2 semaines durant la période de Noël et du jour de l'An,Grande région métropolitaine de Montréal,Montréal,Montréal,"June 10, 2025"
Maison de la famille des arbrisseaux,https://www.quebec.ca/en/immigration/partners/191/maison-de-la-famille-des-arbrisseaux,"64, 3e avenue Windsor (Estrie) J1S 1X9 Tel. : 819 628-0077","Français, Anglais",https://maps.app.goo.gl/9bkBE3DgFkDTYyg28,http://mfarbrisseaux.com/,"Accueil, installation, intégration, renseignement et référence | Régionalisation/établissement hors Montréal | Session Objectif intégration","Français, Anglais","Français, Anglais",Yes,Available on site,Du lundi au vendredi de 9 h à 16 h.,819-628-0077,lesarbrisseaux@gmail.com ,http://mfarbrisseaux.com/,"64, 3e avenue Windsor (Québec) J1S 1X9 Voir sur la carte",Bureau fermé 2 semaines durant la période de Noël et du jour de l'An ainsi que les vacances de construction,Les municipalités de la MRC du Val-Saint-François,Estrie,Windsor,"June 10, 2025"
Maison de la Famille des Maskoutains,https://www.quebec.ca/en/immigration/partners/101/maison-de-la-famille-des-maskoutains,"2130, avenue Mailhot Saint-Hyacinthe (Montérégie) J2S 9E1 Tel. : 450 771-4010, Ext. 26 Fax : 450-250-0272","Français, Anglais, Arabe, Espagnol","http://maps.google.ca/maps?q=2130, avenue Mailhot Saint-Hyacinthe, Québec J2S9E1",https://www.mfm.qc.ca,"Accueil, installation, intégration, renseignement et référence | Jumelage interculturel | Session Objectif intégration | Installation et accompagnement des personnes réfugiées prises en charge par l'État | Personne ayant demandé l'asile (DA) - Recherche de logement | Séances d'information pour les DA | Intervenant communautaire interculturel (ICI) Santé-Scolaire-Petite enfance-Jeunesse | Intervenant communautaire interculturel (ICI) - Femmes | Espace Parents","Français, Anglais, Arabe, Espagnol","Français, Anglais, Arabe, Dari, Espagnol, Kirundi, Swahili, Turc, Perse",Yes,Available on site,"Du lundi au dimanche, de 8 h 30 à 12 h, de 13 h à 16 h 30 et de 18 h à 21 h.",450-771-4010,accueil@mfm.qc.ca,http://www.mfm.qc.ca,"2130, avenue Mailhot Saint-Hyacinthe (Québec) J2S 9E1 Voir sur la carte",Bureau fermé pendant le temps de fêtes. Juillet et août - Horaire d'été - Bureau fermé à partir de 13h le vendredi jusqu'à lundi 8h 30 - Excepté pour les activités planifiées en fin de semaine. Décembre (période des fêtes) - 2 semaines entre Noël et jour de l'An.,"MRC des Maskoutains (La Présentation, Saint-Barnabé-Sud, Saint-Bernardde-Michaudville, Saint-Damase, Saint-Dominique, Sainte-Hélène-de-Bagot, Sainte-Madeleine, SainteMarie-Madeleine, Saint-Hugues, Saint-Hyacinthe, Saint-Jude, Saint-Liboire, Saint-Louis, Saint-Marcelde-Richelieu, Saint-Pie, Saint-Simon et SaintValérien-de-Milton.)",Montérégie,Saint-Hyacinthe,"June 10, 2025"
